subj_id,group,session,run,trial,stimulus_label,response_label,correct,rt,color_order
CDX006,1,1,1,26,color_7,color_7,1,3.6339,color_1|color_2|color_5|color_7|color_4|color_6|color_8|color_3
CDX006,1,1,1,27,color_3,color_3,1,1.8416,color_8|color_3|color_1|color_2|color_4|color_6|color_5|color_7
CDX006,1,1,1,28,color_1,color_1,1,1.3133,color_1|color_5|color_6|color_7|color_4|color_3|color_8|color_2
CDX006,1,1,1,29,color_4,color_4,1,3.171,color_7|color_1|color_5|color_6|color_8|color_4|color_3|color_2
CDX006,1,1,1,30,color_6,color_6,1,1.9162,color_1|color_3|color_5|color_8|color_6|color_2|color_4|color_7
CDX006,1,1,1,31,color_3,color_3,1,1.9146,color_3|color_8|color_1|color_2|color_6|color_4|color_5|color_7
CDX006,1,1,1,32,color_4,color_4,1,1.2088,color_4|color_5|color_8|color_6|color_1|color_3|color_2|color_7
CDX006,1,1,1,33,color_6,color_6,1,1.5794,color_6|color_3|color_8|color_1|color_7|color_5|color_2|color_4
CDX006,1,1,1,34,color_8,color_8,1,2.008,color_4|color_3|color_5|color_7|color_8|color_2|color_1|color_6
CDX006,1,1,1,35,color_2,color_2,1,4.5804,color_3|color_4|color_7|color_1|color_6|color_8|color_5|color_2
CDX006,1,1,1,36,color_5,color_5,1,4.3115,color_7|color_3|color_1|color_5|color_8|color_4|color_2|color_6
CDX006,1,1,1,37,color_8,color_8,1,2.3169,color_6|color_1|color_8|color_3|color_5|color_2|color_4|color_7
CDX006,1,1,1,38,color_4,color_4,1,2.5202,color_1|color_2|color_5|color_3|color_4|color_8|color_7|color_6
CDX006,1,1,1,39,color_2,color_2,1,2.6088,color_3|color_5|color_2|color_7|color_6|color_1|color_4|color_8
CDX006,1,1,1,40,color_7,color_7,1,1.2572,color_7|color_1|color_2|color_6|color_5|color_8|color_4|color_3
CDX006,1,1,1,41,color_5,color_5,1,3.1305,color_6|color_4|color_7|color_3|color_1|color_8|color_5|color_2
CDX006,1,1,1,42,color_1,color_1,1,1.8968,color_4|color_1|color_6|color_3|color_5|color_2|color_7|color_8
CDX006,1,1,1,43,color_3,color_3,1,4.4379,color_7|color_8|color_6|color_3|color_1|color_4|color_2|color_5
CDX006,1,1,1,44,color_4,color_4,1,2.6044,color_5|color_8|color_4|color_1|color_7|color_3|color_6|color_2
CDX006,1,1,1,45,color_4,color_5,0,2.7787,color_8|color_7|color_5|color_1|color_3|color_6|color_2|color_4
CDX006,1,1,1,46,color_7,color_7,1,2.8812,color_1|color_5|color_7|color_8|color_6|color_3|color_4|color_2
CDX006,1,1,1,47,color_6,color_6,1,3.1998,color_6|color_7|color_1|color_2|color_4|color_5|color_8|color_3
CDX006,1,1,1,48,color_6,color_6,1,5.0474,color_4|color_7|color_3|color_1|color_2|color_5|color_8|color_6
CDX006,1,1,1,49,color_7,color_7,1,1.5222,color_7|color_3|color_2|color_5|color_4|color_6|color_8|color_1
CDX006,1,1,1,50,color_6,color_6,1,1.3676,color_6|color_4|color_7|color_1|color_3|color_8|color_2|color_5
CDX006,1,1,1,51,color_1,color_1,1,2.2102,color_4|color_2|color_6|color_5|color_1|color_8|color_7|color_3
CDX006,1,1,1,52,color_8,color_8,1,2.5033,color_5|color_2|color_8|color_4|color_1|color_3|color_6|color_7
CDX006,1,1,1,53,color_7,color_7,1,1.6478,color_7|color_1|color_8|color_3|color_6|color_4|color_5|color_2
CDX006,1,1,1,54,color_7,color_7,1,3.9064,color_1|color_4|color_2|color_7|color_8|color_6|color_3|color_5
CDX006,1,1,1,55,color_2,color_2,1,1.8977,color_5|color_2|color_4|color_3|color_6|color_1|color_7|color_8
CDX006,1,1,1,56,color_8,color_8,1,1.3024,color_8|color_5|color_6|color_7|color_4|color_2|color_3|color_1
CDX006,1,1,1,57,color_5,color_5,1,3.1289,color_7|color_3|color_1|color_5|color_4|color_6|color_2|color_8
CDX006,1,1,1,58,color_8,color_8,1,1.8255,color_1|color_5|color_7|color_2|color_8|color_3|color_4|color_6
CDX006,1,1,1,59,color_7,color_7,1,1.2376,color_7|color_4|color_2|color_5|color_3|color_1|color_6|color_8
CDX006,1,1,1,60,color_5,color_5,1,1.9107,color_3|color_4|color_7|color_6|color_5|color_1|color_8|color_2
CDX006,1,1,1,61,color_2,color_2,1,5.4227,color_8|color_6|color_4|color_1|color_3|color_7|color_5|color_2
CDX006,1,1,1,62,color_6,color_6,1,3.0359,color_1|color_4|color_6|color_7|color_8|color_3|color_5|color_2
CDX006,1,1,1,63,color_3,color_3,1,2.7649,color_2|color_4|color_6|color_1|color_7|color_3|color_5|color_8
CDX006,1,1,1,64,color_8,color_8,1,1.8699,color_4|color_7|color_5|color_1|color_8|color_2|color_3|color_6
