subj_id,group,session,filter,trial,staircase_id,pair_name,level,response,correct,rt,reversal_count
JungJN,1,1,no_filter,257,orange-yellow_sc0,orange-yellow,0.41,different,1,0.8,4
JungJN,1,1,no_filter,258,blue-purple_sc1,blue-purple,0.17,different,1,0.7101,2
JungJN,1,1,no_filter,259,orange-yellow_sc0,orange-yellow,0.38,different,1,0.7669,4
JungJN,1,1,no_filter,260,red-cyan_sc0,red-cyan,0.03,different,1,0.7464,4
JungJN,1,1,no_filter,261,orange-yellow_sc0,orange-yellow,0.35,different,1,0.7646,4
JungJN,1,1,no_filter,262,orange-yellow_sc1,orange-yellow,0.41,same,0,1.1166,9
JungJN,1,1,no_filter,263,red-orange_sc0,red-orange,0.17,different,1,0.7118,6
JungJN,1,1,no_filter,264,blue-purple_sc0,blue-purple,0.17,same,0,1.0593,7
JungJN,1,1,no_filter,265,red-cyan_sc1,red-cyan,0.06,same,0,0.7985,7
JungJN,1,1,no_filter,266,blue-purple_sc1,blue-purple,0.14,different,1,1.2236,2
JungJN,1,1,no_filter,267,red-cyan_sc1,red-cyan,0.03,different,1,0.6787,8
JungJN,1,1,no_filter,268,cyan-magenta_sc0,cyan-magenta,0.12,different,1,0.8216,4
JungJN,1,1,no_filter,269,orange-yellow_sc0,orange-yellow,0.38,same,0,1.0841,5
JungJN,1,1,no_filter,270,blue-purple_sc0,blue-purple,0.14,different,1,0.6776,8
JungJN,1,1,no_filter,271,blue-purple_sc0,blue-purple,0.17,same,0,0.7979,9
JungJN,1,1,no_filter,272,red-orange_sc1,red-orange,0.03,different,1,0.5176,4
JungJN,1,1,no_filter,273,orange-yellow_sc1,orange-yellow,0.44,same,0,0.9191,9
JungJN,1,1,no_filter,274,blue-purple_sc0,blue-purple,0.2,same,0,0.8329,9
JungJN,1,1,no_filter,275,red-orange_sc0,red-orange,0.14,different,1,1.0109,6
JungJN,1,1,no_filter,276,yellow-purple_sc1,yellow-purple,0.03,different,1,1.151,8
JungJN,1,1,no_filter,277,yellow-green_sc0,yellow-green,0.11,different,1,0.6376,6
JungJN,1,1,no_filter,278,blue-purple_sc1,blue-purple,0.17,same,0,0.7412,3
JungJN,1,1,no_filter,279,green-blue_sc0,green-blue,0.08,different,1,0.9297,10
JungJN,1,1,no_filter,280,yellow-green_sc1,yellow-green,0.11,same,0,1.0651,5
JungJN,1,1,no_filter,281,yellow-green_sc1,yellow-green,0.14,same,0,0.9486,5
JungJN,1,1,no_filter,282,green-blue_sc1,green-blue,0.09,same,0,0.7517,9
JungJN,1,1,no_filter,283,green-blue_sc1,green-blue,0.12,same,0,1.5378,9
JungJN,1,1,no_filter,284,blue-purple_sc1,blue-purple,0.2,same,0,1.1233,3
JungJN,1,1,no_filter,285,red-orange_sc0,red-orange,0.11,different,1,0.5311,6
JungJN,1,1,no_filter,286,yellow-green_sc0,yellow-green,0.14,same,0,0.9697,7
JungJN,1,1,no_filter,287,red-orange_sc1,red-orange,0.06,same,0,0.8335,5
JungJN,1,1,no_filter,288,orange-yellow_sc1,orange-yellow,0.41,different,1,0.6884,10
JungJN,1,1,no_filter,289,yellow-green_sc1,yellow-green,0.17,same,0,1.3056,5
JungJN,1,1,no_filter,290,yellow-green_sc1,yellow-green,0.14,different,1,0.6111,6
JungJN,1,1,no_filter,291,red-cyan_sc1,red-cyan,0.06,same,0,1.5245,9
JungJN,1,1,no_filter,292,red-cyan_sc0,red-cyan,0.0,different,1,0.6308,4
JungJN,1,1,no_filter,293,yellow-green_sc0,yellow-green,0.11,different,1,0.899,8
JungJN,1,1,no_filter,294,blue-purple_sc1,blue-purple,0.17,different,1,0.6037,4
JungJN,1,1,no_filter,295,green-blue_sc0,green-blue,0.05,different,1,0.937,10
JungJN,1,1,no_filter,296,yellow-green_sc1,yellow-green,0.11,different,1,0.5532,6
JungJN,1,1,no_filter,297,red-orange_sc1,red-orange,0.03,different,1,0.9087,6
JungJN,1,1,no_filter,298,red-orange_sc0,red-orange,0.08,different,1,0.6536,6
JungJN,1,1,no_filter,299,blue-purple_sc1,blue-purple,0.2,same,0,0.6929,5
JungJN,1,1,no_filter,300,red-orange_sc1,red-orange,0.0,different,1,0.9357,6
JungJN,1,1,no_filter,301,cyan-magenta_sc0,cyan-magenta,0.09,different,1,0.5647,4
JungJN,1,1,no_filter,302,blue-purple_sc1,blue-purple,0.17,different,1,0.6692,6
JungJN,1,1,no_filter,303,green-blue_sc0,green-blue,0.08,same,0,0.6596,11
JungJN,1,1,no_filter,304,blue-purple_sc1,blue-purple,0.2,same,0,0.7858,7
JungJN,1,1,no_filter,305,green-blue_sc1,green-blue,0.15,same,0,0.6889,9
JungJN,1,1,no_filter,306,red-orange_sc1,red-orange,0.0,different,1,0.463,6
JungJN,1,1,no_filter,307,yellow-green_sc1,yellow-green,0.08,different,1,0.5313,6
JungJN,1,1,no_filter,308,cyan-magenta_sc0,cyan-magenta,0.06,different,1,0.7948,4
JungJN,1,1,no_filter,309,red-orange_sc0,red-orange,0.11,same,0,0.8575,7
JungJN,1,1,no_filter,310,blue-purple_sc1,blue-purple,0.17,different,1,1.0633,8
JungJN,1,1,no_filter,311,green-blue_sc1,green-blue,0.12,different,1,0.6582,10
JungJN,1,1,no_filter,312,cyan-magenta_sc0,cyan-magenta,0.03,different,1,1.048,4
JungJN,1,1,no_filter,313,yellow-purple_sc1,yellow-purple,0.0,different,1,0.727,8
JungJN,1,1,no_filter,314,orange-yellow_sc0,orange-yellow,0.41,same,0,0.859,5
JungJN,1,1,no_filter,315,red-orange_sc1,red-orange,0.03,same,0,0.7105,7
JungJN,1,1,no_filter,316,red-orange_sc0,red-orange,0.14,same,0,0.6262,7
JungJN,1,1,no_filter,317,red-cyan_sc0,red-cyan,0.03,same,0,0.4914,5
JungJN,1,1,no_filter,318,cyan-magenta_sc0,cyan-magenta,0.0,different,1,0.4882,4
JungJN,1,1,no_filter,319,yellow-green_sc1,yellow-green,0.05,different,1,1.0108,6
JungJN,1,1,no_filter,320,red-cyan_sc0,red-cyan,0.0,different,1,0.7747,6
JungJN,1,1,no_filter,321,yellow-purple_sc1,yellow-purple,0.03,same,0,1.1013,9
JungJN,1,1,no_filter,322,cyan-magenta_sc0,cyan-magenta,0.0,different,1,0.5721,4
JungJN,1,1,no_filter,323,red-orange_sc1,red-orange,0.06,same,0,0.4504,7
JungJN,1,1,no_filter,324,red-orange_sc0,red-orange,0.17,same,0,0.5676,7
JungJN,1,1,no_filter,325,red-orange_sc1,red-orange,0.09,same,0,0.5508,7
JungJN,1,1,no_filter,326,yellow-green_sc1,yellow-green,0.08,same,0,0.7806,7
JungJN,1,1,no_filter,327,red-orange_sc1,red-orange,0.12,same,0,0.9043,7
JungJN,1,1,no_filter,328,red-orange_sc1,red-orange,0.15,same,0,0.4518,7
JungJN,1,1,no_filter,329,yellow-green_sc1,yellow-green,0.05,different,1,0.6657,8
JungJN,1,1,no_filter,330,red-orange_sc0,red-orange,0.2,same,0,0.4912,7
JungJN,1,1,no_filter,331,red-cyan_sc0,red-cyan,0.03,same,0,0.5817,7
JungJN,1,1,no_filter,332,red-cyan_sc0,red-cyan,0.06,same,0,0.9244,7
JungJN,1,1,no_filter,333,cyan-magenta_sc0,cyan-magenta,0.03,same,0,1.1874,5
JungJN,1,1,no_filter,334,cyan-magenta_sc0,cyan-magenta,0.06,same,0,0.6403,5
JungJN,1,1,no_filter,335,orange-yellow_sc0,orange-yellow,0.38,different,1,1.1161,6
JungJN,1,1,no_filter,336,orange-yellow_sc0,orange-yellow,0.35,different,1,0.778,6
JungJN,1,1,no_filter,337,orange-yellow_sc0,orange-yellow,0.32,different,1,1.09,6
JungJN,1,1,no_filter,338,cyan-magenta_sc0,cyan-magenta,0.09,same,0,1.2018,5
JungJN,1,1,no_filter,339,red-cyan_sc0,red-cyan,0.03,different,1,0.9313,8
JungJN,1,1,no_filter,340,cyan-magenta_sc0,cyan-magenta,0.06,different,1,0.6536,6
JungJN,1,1,no_filter,341,cyan-magenta_sc0,cyan-magenta,0.03,different,1,0.5733,6
JungJN,1,1,no_filter,342,red-orange_sc1,red-orange,0.12,different,1,0.8905,8
JungJN,1,1,no_filter,343,orange-yellow_sc0,orange-yellow,0.29,different,1,1.0021,6
JungJN,1,1,no_filter,344,cyan-magenta_sc0,cyan-magenta,0.06,same,0,1.1508,7
JungJN,1,1,no_filter,345,red-cyan_sc0,red-cyan,0.06,same,0,1.0144,9
JungJN,1,1,no_filter,346,cyan-magenta_sc0,cyan-magenta,0.03,different,1,0.9084,8
JungJN,1,1,no_filter,347,orange-yellow_sc0,orange-yellow,0.32,same,0,1.0072,7
JungJN,1,1,no_filter,348,orange-yellow_sc0,orange-yellow,0.35,same,0,0.747,7
JungJN,1,1,no_filter,349,orange-yellow_sc0,orange-yellow,0.38,same,0,0.78,7
JungJN,1,1,no_filter,350,orange-yellow_sc0,orange-yellow,0.41,same,0,1.0956,7
JungJN,1,1,no_filter,351,red-orange_sc0,red-orange,0.23,same,0,1.0927,7
JungJN,1,1,no_filter,352,red-orange_sc0,red-orange,0.26,same,0,0.9922,7
JungJN,1,1,no_filter,353,red-orange_sc0,red-orange,0.29,same,0,0.6881,7
JungJN,1,1,no_filter,354,red-orange_sc0,red-orange,0.26,different,1,0.7959,8
JungJN,1,1,no_filter,355,orange-yellow_sc0,orange-yellow,0.38,different,1,1.1788,8
