subj_id,group,session,run,condition,color_mode,filter_subject,trial,stimulus_label,response_label,correct,rt,color_order
CDX008,1,2,1,window,original,,39,color_6,color_6,1,2.2291,color_6|color_7|color_2|color_3|color_4|color_1|color_5|color_8
CDX008,1,2,1,window,original,,40,color_4,color_4,1,2.038,color_3|color_7|color_2|color_8|color_5|color_1|color_6|color_4
CDX008,1,2,1,window,original,,41,color_2,color_2,1,1.8722,color_5|color_2|color_7|color_8|color_1|color_4|color_3|color_6
CDX008,1,2,1,window,original,,42,color_1,color_1,1,2.3202,color_8|color_4|color_6|color_5|color_1|color_3|color_7|color_2
CDX008,1,2,1,window,original,,43,color_3,color_3,1,1.8234,color_6|color_7|color_1|color_8|color_2|color_4|color_3|color_5
CDX008,1,2,1,window,original,,44,color_1,color_1,1,2.0651,color_4|color_6|color_7|color_5|color_2|color_8|color_1|color_3
CDX008,1,2,1,window,original,,45,color_3,color_3,1,1.6476,color_5|color_8|color_4|color_3|color_7|color_1|color_2|color_6
CDX008,1,2,1,window,original,,46,color_1,color_1,1,3.3323,color_2|color_3|color_5|color_1|color_7|color_4|color_8|color_6
CDX008,1,2,1,window,original,,47,color_7,color_7,1,5.2111,color_4|color_5|color_6|color_8|color_2|color_3|color_1|color_7
CDX008,1,2,1,window,original,,48,color_5,color_5,1,1.1528,color_8|color_5|color_2|color_1|color_6|color_3|color_4|color_7
CDX008,1,2,1,window,original,,49,color_5,color_5,1,1.8271,color_8|color_4|color_1|color_5|color_7|color_2|color_3|color_6
CDX008,1,2,1,window,original,,50,color_3,color_3,1,2.7935,color_3|color_7|color_2|color_5|color_1|color_6|color_4|color_8
CDX008,1,2,1,window,original,,51,color_7,color_7,1,2.791,color_1|color_5|color_7|color_8|color_3|color_2|color_6|color_4
CDX008,1,2,1,window,original,,52,color_2,color_2,1,3.0789,color_6|color_8|color_4|color_2|color_7|color_3|color_5|color_1
CDX008,1,2,1,window,original,,53,color_3,color_3,1,2.691,color_7|color_5|color_1|color_3|color_8|color_4|color_6|color_2
CDX008,1,2,1,window,original,,54,color_8,color_8,1,4.1741,color_4|color_7|color_3|color_8|color_1|color_2|color_5|color_6
CDX008,1,2,1,window,original,,55,color_3,color_3,1,1.3035,color_3|color_7|color_1|color_4|color_8|color_6|color_2|color_5
CDX008,1,2,1,window,original,,56,color_2,color_2,1,1.8628,color_1|color_2|color_7|color_8|color_5|color_4|color_3|color_6
CDX008,1,2,1,window,original,,57,color_3,color_3,1,4.4267,color_8|color_4|color_6|color_1|color_3|color_2|color_7|color_5
CDX008,1,2,1,window,original,,58,color_6,color_6,1,2.6844,color_1|color_5|color_8|color_3|color_6|color_7|color_2|color_4
CDX008,1,2,1,window,original,,59,color_4,color_4,1,1.3681,color_4|color_8|color_5|color_3|color_7|color_1|color_2|color_6
CDX008,1,2,1,window,original,,60,color_6,color_6,1,1.6027,color_4|color_5|color_8|color_1|color_6|color_2|color_7|color_3
CDX008,1,2,1,window,original,,61,color_8,color_8,1,2.8194,color_7|color_3|color_6|color_2|color_5|color_4|color_8|color_1
CDX008,1,2,1,window,original,,62,color_6,color_6,1,2.3627,color_7|color_2|color_5|color_1|color_3|color_6|color_4|color_8
CDX008,1,2,1,window,original,,63,color_4,color_4,1,2.3589,color_7|color_3|color_8|color_2|color_1|color_5|color_4|color_6
CDX008,1,2,1,window,original,,64,color_7,color_7,1,1.8706,color_3|color_2|color_5|color_4|color_7|color_1|color_8|color_6
