subj_id,group,session,run,condition,filter,trial,staircase_id,pair_name,level,response,correct,rt,reversal_count
CDX009,1,2,2,optimal,sub-09,261,red-cyan_sc1,red-cyan,0.06,same,0,0.6013,9
CDX009,1,2,2,optimal,sub-09,262,red-cyan_sc0,red-cyan,0.03,same,0,0.648,7
CDX009,1,2,2,optimal,sub-09,263,blue-purple_sc1,blue-purple,0.08,same,0,0.7864,9
CDX009,1,2,2,optimal,sub-09,264,yellow-green_sc0,yellow-green,0.0,different,1,0.5627,4
CDX009,1,2,2,optimal,sub-09,265,yellow-green_sc0,yellow-green,0.03,same,0,0.5575,5
CDX009,1,2,2,optimal,sub-09,266,red-orange_sc1,red-orange,0.09,same,0,0.5478,3
CDX009,1,2,2,optimal,sub-09,267,blue-purple_sc1,blue-purple,0.11,same,0,0.7649,9
CDX009,1,2,2,optimal,sub-09,268,green-blue_sc1,green-blue,0.05,same,0,0.6375,7
CDX009,1,2,2,optimal,sub-09,269,orange-yellow_sc0,orange-yellow,0.68,different,1,0.8711,2
CDX009,1,2,2,optimal,sub-09,270,yellow-purple_sc1,yellow-purple,0.0,different,1,0.6433,6
CDX009,1,2,2,optimal,sub-09,271,blue-purple_sc0,blue-purple,0.17,same,0,0.6082,9
CDX009,1,2,2,optimal,sub-09,272,blue-purple_sc0,blue-purple,0.14,different,1,0.6588,10
CDX009,1,2,2,optimal,sub-09,273,yellow-green_sc1,yellow-green,0.06,same,0,0.8671,5
CDX009,1,2,2,optimal,sub-09,274,yellow-purple_sc0,yellow-purple,0.0,different,1,0.5988,2
CDX009,1,2,2,optimal,sub-09,275,red-cyan_sc0,red-cyan,0.06,same,0,0.7223,7
CDX009,1,2,2,optimal,sub-09,276,blue-purple_sc1,blue-purple,0.14,same,0,0.82,9
CDX009,1,2,2,optimal,sub-09,277,yellow-purple_sc1,yellow-purple,0.03,same,0,0.6939,7
CDX009,1,2,2,optimal,sub-09,278,red-cyan_sc1,red-cyan,0.03,different,1,0.644,10
CDX009,1,2,2,optimal,sub-09,279,red-orange_sc0,red-orange,0.03,same,0,1.0332,5
CDX009,1,2,2,optimal,sub-09,280,cyan-magenta_sc1,cyan-magenta,0.03,same,0,0.6825,9
CDX009,1,2,2,optimal,sub-09,281,red-orange_sc1,red-orange,0.06,different,1,0.5612,4
CDX009,1,2,2,optimal,sub-09,282,cyan-magenta_sc1,cyan-magenta,0.06,same,0,0.5318,9
CDX009,1,2,2,optimal,sub-09,283,green-blue_sc1,green-blue,0.08,same,0,0.6229,7
CDX009,1,2,2,optimal,sub-09,284,yellow-purple_sc0,yellow-purple,0.03,same,0,0.6035,3
CDX009,1,2,2,optimal,sub-09,285,red-cyan_sc0,red-cyan,0.03,different,1,0.5976,8
CDX009,1,2,2,optimal,sub-09,286,red-orange_sc0,red-orange,0.06,same,0,0.8488,5
CDX009,1,2,2,optimal,sub-09,287,yellow-purple_sc0,yellow-purple,0.0,different,1,0.7995,4
CDX009,1,2,2,optimal,sub-09,288,red-orange_sc0,red-orange,0.09,same,0,0.6442,5
CDX009,1,2,2,optimal,sub-09,289,blue-purple_sc0,blue-purple,0.17,same,0,0.7497,11
CDX009,1,2,2,optimal,sub-09,290,yellow-purple_sc1,yellow-purple,0.0,different,1,0.6726,8
CDX009,1,2,2,optimal,sub-09,291,yellow-green_sc1,yellow-green,0.09,same,0,0.5167,5
CDX009,1,2,2,optimal,sub-09,292,yellow-green_sc1,yellow-green,0.06,different,1,0.901,6
CDX009,1,2,2,optimal,sub-09,293,red-cyan_sc1,red-cyan,0.06,same,0,0.7836,11
CDX009,1,2,2,optimal,sub-09,294,yellow-green_sc0,yellow-green,0.06,same,0,0.6112,5
CDX009,1,2,2,optimal,sub-09,295,green-blue_sc1,green-blue,0.11,same,0,0.6362,7
CDX009,1,2,2,optimal,sub-09,296,yellow-green_sc0,yellow-green,0.09,same,0,0.7958,5
CDX009,1,2,2,optimal,sub-09,297,orange-yellow_sc1,orange-yellow,0.17,same,0,0.6782,7
CDX009,1,2,2,optimal,sub-09,298,yellow-purple_sc0,yellow-purple,0.03,same,0,0.8198,5
CDX009,1,2,2,optimal,sub-09,299,yellow-green_sc1,yellow-green,0.03,different,1,1.0654,6
CDX009,1,2,2,optimal,sub-09,300,orange-yellow_sc0,orange-yellow,0.71,same,0,1.0831,3
CDX009,1,2,2,optimal,sub-09,301,blue-purple_sc0,blue-purple,0.14,different,1,0.6606,12
CDX009,1,2,2,optimal,sub-09,302,yellow-green_sc0,yellow-green,0.12,same,0,0.6661,5
CDX009,1,2,2,optimal,sub-09,303,red-orange_sc1,red-orange,0.03,different,1,0.7516,4
CDX009,1,2,2,optimal,sub-09,304,green-blue_sc1,green-blue,0.14,same,0,1.1132,7
CDX009,1,2,2,optimal,sub-09,305,yellow-green_sc0,yellow-green,0.09,different,1,0.834,6
CDX009,1,2,2,optimal,sub-09,306,blue-purple_sc0,blue-purple,0.11,different,1,1.0817,12
CDX009,1,2,2,optimal,sub-09,307,orange-yellow_sc1,orange-yellow,0.14,different,1,0.9092,8
CDX009,1,2,2,optimal,sub-09,308,blue-purple_sc0,blue-purple,0.14,same,0,0.5349,13
CDX009,1,2,2,optimal,sub-09,309,green-blue_sc1,green-blue,0.11,different,1,0.7465,8
CDX009,1,2,2,optimal,sub-09,310,yellow-green_sc1,yellow-green,0.06,same,0,0.613,7
CDX009,1,2,2,optimal,sub-09,311,yellow-purple_sc1,yellow-purple,0.03,same,0,0.7467,9
CDX009,1,2,2,optimal,sub-09,312,yellow-purple_sc0,yellow-purple,0.0,different,1,0.5999,6
CDX009,1,2,2,optimal,sub-09,313,orange-yellow_sc0,orange-yellow,0.74,same,0,1.3099,3
CDX009,1,2,2,optimal,sub-09,314,red-orange_sc0,red-orange,0.06,different,1,0.6003,6
CDX009,1,2,2,optimal,sub-09,315,orange-yellow_sc1,orange-yellow,0.17,same,0,0.7326,9
CDX009,1,2,2,optimal,sub-09,316,red-orange_sc1,red-orange,0.06,same,0,0.7659,5
CDX009,1,2,2,optimal,sub-09,317,yellow-green_sc1,yellow-green,0.09,same,0,0.6167,7
CDX009,1,2,2,optimal,sub-09,318,red-orange_sc0,red-orange,0.09,same,0,0.5898,7
CDX009,1,2,2,optimal,sub-09,319,red-orange_sc1,red-orange,0.03,different,1,0.7944,6
CDX009,1,2,2,optimal,sub-09,320,red-orange_sc0,red-orange,0.06,different,1,0.8421,8
CDX009,1,2,2,optimal,sub-09,321,yellow-green_sc0,yellow-green,0.06,different,1,0.7599,6
CDX009,1,2,2,optimal,sub-09,322,orange-yellow_sc0,orange-yellow,0.71,different,1,0.8544,4
CDX009,1,2,2,optimal,sub-09,323,orange-yellow_sc1,orange-yellow,0.2,same,0,0.5142,9
CDX009,1,2,2,optimal,sub-09,324,yellow-purple_sc1,yellow-purple,0.0,different,1,0.6291,10
CDX009,1,2,2,optimal,sub-09,325,yellow-purple_sc1,yellow-purple,0.0,different,1,0.6472,10
CDX009,1,2,2,optimal,sub-09,326,yellow-green_sc1,yellow-green,0.12,same,0,0.9583,7
CDX009,1,2,2,optimal,sub-09,327,orange-yellow_sc0,orange-yellow,0.68,different,1,0.6152,4
CDX009,1,2,2,optimal,sub-09,328,red-orange_sc1,red-orange,0.06,same,0,0.6251,7
CDX009,1,2,2,optimal,sub-09,329,yellow-green_sc0,yellow-green,0.09,same,0,0.689,7
CDX009,1,2,2,optimal,sub-09,330,red-orange_sc1,red-orange,0.09,same,0,0.7161,7
CDX009,1,2,2,optimal,sub-09,331,yellow-green_sc1,yellow-green,0.09,different,1,0.6292,8
CDX009,1,2,2,optimal,sub-09,332,orange-yellow_sc0,orange-yellow,0.71,same,0,0.763,5
CDX009,1,2,2,optimal,sub-09,333,red-orange_sc1,red-orange,0.12,same,0,0.629,7
CDX009,1,2,2,optimal,sub-09,334,orange-yellow_sc0,orange-yellow,0.74,same,0,1.1011,5
CDX009,1,2,2,optimal,sub-09,335,yellow-green_sc0,yellow-green,0.12,same,0,0.7539,7
CDX009,1,2,2,optimal,sub-09,336,yellow-green_sc0,yellow-green,0.09,different,1,0.5975,8
CDX009,1,2,2,optimal,sub-09,337,yellow-purple_sc0,yellow-purple,0.03,same,0,0.9647,7
CDX009,1,2,2,optimal,sub-09,338,yellow-purple_sc0,yellow-purple,0.0,different,1,0.5998,8
CDX009,1,2,2,optimal,sub-09,339,red-orange_sc1,red-orange,0.09,different,1,1.1135,8
CDX009,1,2,2,optimal,sub-09,340,yellow-purple_sc0,yellow-purple,0.0,different,1,0.7018,8
CDX009,1,2,2,optimal,sub-09,341,orange-yellow_sc0,orange-yellow,0.77,same,0,1.1196,5
CDX009,1,2,2,optimal,sub-09,342,orange-yellow_sc0,orange-yellow,0.8,same,0,0.7548,5
CDX009,1,2,2,optimal,sub-09,343,orange-yellow_sc0,orange-yellow,0.77,different,1,0.5438,6
CDX009,1,2,2,optimal,sub-09,344,orange-yellow_sc0,orange-yellow,0.74,different,1,0.6065,6
CDX009,1,2,2,optimal,sub-09,345,orange-yellow_sc0,orange-yellow,0.71,different,1,0.6637,6
CDX009,1,2,2,optimal,sub-09,346,orange-yellow_sc0,orange-yellow,0.68,different,1,0.6089,6
CDX009,1,2,2,optimal,sub-09,347,orange-yellow_sc0,orange-yellow,0.65,different,1,0.6324,6
CDX009,1,2,2,optimal,sub-09,348,orange-yellow_sc0,orange-yellow,0.68,same,0,1.3795,7
CDX009,1,2,2,optimal,sub-09,349,orange-yellow_sc0,orange-yellow,0.71,same,0,0.7255,7
CDX009,1,2,2,optimal,sub-09,350,orange-yellow_sc0,orange-yellow,0.74,same,0,0.9138,7
CDX009,1,2,2,optimal,sub-09,351,orange-yellow_sc0,orange-yellow,0.71,different,1,1.6691,8
